,Url,Description,Topics,Stars
0,https://github.com/xwiki-contrib/realtime-wysiwyg.git,Housing for the up-coming XWiki Realtime Wysiwyg editor.,,4
0,https://github.com/yagoag/HouSplit.git,💵 A bill management system based in PHP and MySQL for people dividing housing and bills.,,4
0,https://github.com/haight-st-commons/haight-st-commons.github.io.git,Haight St Community Housing Page,,4
0,https://github.com/servekon/payonline-hcs.git,Drupal 7 module for Housing and communal services payment,,4
0,https://github.com/lmego/boston_housing.git,"{""Boston Housing Prediction - 2nd project for Udacity's Machine Learning Nanodegree""}","machine-learning,machine-learning-algorithms,boston-housing-price-prediction,udacity-nanodegree,numpy,pandas,decision-trees,regression-models",4
0,https://github.com/27rohan/Boston.git,Supervised and unsupervised Machine Learning on Boston housing prices data,"supervised-learning,unsupervised-learning,pca,cross-validation,scikit-learn,matplotlib,knn,regression",4
0,https://github.com/oregon-affordable-housing/links.git,Links to various affordable housing data sets and resources,,4
0,https://github.com/nankris/Recursive-Feature-elimination-RFE-using-cross-validation.git,RFE on housing dataset,,4
0,https://github.com/eirikbrandsaas/ContTimeHetAgentExample.git,Simplified code to solve the benchmark model in Achdou et al (2017) and the model with housing and a downpayment constraint,,4
0,https://github.com/aepyornis/hpd-violations-web.git,Look up NYC housing violations,,4
0,https://github.com/CynthiaYLiu/blockchain-housing-agency.git,Blockchain-based housing agency system to share real-time information and to record housing transactions.,,4
0,https://github.com/ual/hedonic-models.git,Development of hedonic models of rents and sales prices for housing,,4
0,https://github.com/NYU-ImmersiveAudio/soundfield_mems.git,Repository housing all things related to the slick new soundfield MEMS mic,,4
0,https://github.com/dreamRs/france-power-grid.git,French housing connected to the electricity grid,,4
0,https://github.com/SFDigitalServices/sf-dahlia-pattern-library.git,Pattern library for SF DAHLIA Housing Portal. ,,4
0,https://github.com/shadow7412/azaka.git,A homepage sorta thing for share-housing.,,4
0,https://github.com/jingoro/coop-directory.git,Housing Co-op Directory for North America,,4
0,https://github.com/HotDesign/SimpleCatalog.git,"This project is about an extensible product catalog. It has category features and types of items could be extended like automobiles, housing, etc.",,4
0,https://github.com/unturned-info/unturned-3-knowledgebase.git,"A dedicated knowledgebase for Unturned 3 housing documentation for modding, map making,  server hosting, and other misc features.","unturned,u3,discord",4
0,https://github.com/PCNI/outreach-app.git,Mobile outreach application for use by US Dept. of Housing and Urban Development Homeless Management Information Systems,,4
0,https://github.com/mitzvotech/tenacious.git,A document automator for Legal Aid Housing lawyers,,4
0,https://github.com/datopian/ckanext-gosh.git,Extension  for housing custom modification to the ckan gosh portal,"ckan,ckanext,ckan-extension",4
0,https://github.com/olif/bopriskartan.git,A tool for generating heatmaps from housing price data,"housing-prices,heatmap",4
0,https://github.com/byatool/ClojureExamples.git,This is for housing various Clojure Examples... duh,,4
